,"Acadia Parish, LA",22001,2006,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,60522,21.5 (Unreliable),21.2 (Unreliable)
,"Acadia Parish, LA",22001,2007,2007,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,12,60762,19.7 (Unreliable),21.8 (Unreliable)
,"Ada County, ID",16001,2006,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,363498,4.1 (Unreliable),3.9 (Unreliable)
,"Ada County, ID",16001,2006,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,363498,2.8 (Unreliable),2.7 (Unreliable)
,"Ada County, ID",16001,2007,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15,375368,4.0 (Unreliable),4.1 (Unreliable)
,"Ada County, ID",16001,2007,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,375368,3.7 (Unreliable),3.7 (Unreliable)
,"Ada County, ID",16001,2008,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,382618,4.4 (Unreliable),4.3 (Unreliable)
,"Ada County, ID",16001,2009,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,388577,2.8 (Unreliable),2.8 (Unreliable)
,"Ada County, ID",16001,2009,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,388577,4.4 (Unreliable),4.5 (Unreliable)
,"Ada County, ID",16001,2010,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,392365,2.8 (Unreliable),2.7 (Unreliable)
,"Ada County, ID",16001,2010,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16,392365,4.1 (Unreliable),4.0 (Unreliable)
,"Ada County, ID",16001,2011,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12,401118,3.0 (Unreliable),2.9 (Unreliable)
,"Ada County, ID",16001,2011,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,401118,4.2 (Unreliable),4.2 (Unreliable)
,"Ada County, ID",16001,2012,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18,408899,4.4 (Unreliable),4.4 (Unreliable)
,"Ada County, ID",16001,2013,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,416177,3.1 (Unreliable),3.1 (Unreliable)
,"Ada County, ID",16001,2013,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21,416177,5,4.8
,"Ada County, ID",16001,2014,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,13,426420,3.0 (Unreliable),3.0 (Unreliable)
,"Ada County, ID",16001,2014,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,426420,2.3 (Unreliable),2.5 (Unreliable)
,"Ada County, ID",16001,2014,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27,426420,6.3,6.5
,"Ada County, ID",16001,2014,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,426420,2.6 (Unreliable),2.5 (Unreliable)
,"Ada County, ID",16001,2015,2015,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,433467,2.5 (Unreliable),2.5 (Unreliable)
,"Ada County, ID",16001,2015,2015,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,433467,2.5 (Unreliable),2.7 (Unreliable)
,"Ada County, ID",16001,2015,2015,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10,433467,2.3 (Unreliable),2.2 (Unreliable)
,"Adams County, CO",8001,2006,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,34,406575,8.4,8.3
,"Adams County, CO",8001,2006,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,406575,3.7 (Unreliable),3.6 (Unreliable)
,"Adams County, CO",8001,2007,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32,415746,7.7,7.7
,"Adams County, CO",8001,2007,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13,415746,3.1 (Unreliable),3.1 (Unreliable)
,"Adams County, CO",8001,2007,2007,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10,415746,2.4 (Unreliable),2.4 (Unreliable)
,"Adams County, CO",8001,2008,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,29,424913,6.8,7
,"Adams County, CO",8001,2008,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,424913,2.8 (Unreliable),2.8 (Unreliable)
,"Adams County, CO",8001,2009,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21,435700,4.8,4.9
